latitude,longitude,price,neighbourhood_cleansed,accommodates,room_type
51.504739422337025,-0.0929856385224595,165.0,Southwark,4,Entire home/apt
51.46912333742196,-0.17430190758517428,85.0,Wandsworth,4,Entire home/apt
51.46233797096584,-0.22157550486378536,95.0,Wandsworth,2,Entire home/apt
51.47406919998094,-0.03332237045313668,79.0,Lewisham,4,Entire home/apt
51.529081249802225,-0.1977827527654868,250.0,Brent,8,Entire home/apt
51.49971877971444,-0.018311701341924586,55.0,Tower Hamlets,2,Private room
51.485313404891606,0.018019673542963188,250.0,Greenwich,9,Entire home/apt
51.49167291808963,-0.19282884343599288,70.0,Kensington and Chelsea,2,Entire home/apt
51.52613179940502,-0.11245224842148333,300.0,Islington,2,Entire home/apt
51.55562078286546,-0.29976539587825457,224.0,Brent,1,Shared room
51.382411656838606,-0.09961748802655353,25.0,Croydon,2,Private room
51.516154260582674,-0.09790822519533113,149.0,City of London,3,Entire home/apt
51.52725822794861,-0.061011537647736036,95.0,Tower Hamlets,4,Entire home/apt
51.51554206548357,-0.13541065624301585,165.0,Westminster,2,Entire home/apt
51.52550835473768,-0.060190366104817185,26.0,Tower Hamlets,2,Shared room
51.50589452025113,-0.04502827767280968,35.0,Southwark,2,Private room
51.5911565103537,-0.1067432129700455,30.0,Haringey,2,Private room
51.55596181533463,0.12428100050087368,100.0,Barking and Dagenham,2,Private room
51.37187587959672,-0.12859520791575882,60.0,Sutton,2,Entire home/apt
51.515124480252545,-0.13468035901596132,180.0,Westminster,4,Entire home/apt
51.56479488605315,-0.05574814552982391,35.0,Hackney,1,Private room
51.475090092756865,-0.11805055198472625,57.0,Lambeth,2,Private room
51.52782241036285,-0.0387213710379537,250.0,Tower Hamlets,2,Entire home/apt
51.566934324197646,-0.06075938293218072,35.0,Hackney,1,Private room
51.41793147613834,-0.28992911306406705,100.0,Kingston upon Thames,6,Entire home/apt
51.48700616191771,0.006300006607283376,85.0,Greenwich,2,Entire home/apt
51.475282963241796,-0.16467415379638514,80.0,Wandsworth,2,Entire home/apt
51.515735020896166,-0.1498911512964755,150.0,Westminster,4,Entire home/apt
51.51445987380133,-0.0469990617538188,55.0,Tower Hamlets,2,Private room
51.4489494210391,-0.12529894738458652,38.0,Lambeth,2,Private room
51.48875542683194,-0.1869148356480644,295.0,Kensington and Chelsea,4,Entire home/apt
51.52966588449442,-0.08888729100127625,220.0,Hackney,6,Entire home/apt
51.51813316361935,-0.2037567445122496,90.0,Kensington and Chelsea,2,Entire home/apt
51.53161425149586,-0.05553922310143906,34.0,Tower Hamlets,2,Private room
51.49332900787206,-0.13059831180702722,95.0,Westminster,5,Entire home/apt
51.51993041579467,-0.037035092733621634,80.0,Tower Hamlets,1,Private room
51.58474244946349,-0.07951490355424208,45.0,Haringey,2,Private room
51.478151301315,-0.18789823563875727,125.0,Hammersmith and Fulham,4,Entire home/apt
51.50459999563401,-0.09434023939795104,210.0,Southwark,2,Entire home/apt
51.55932394530205,-0.13122324835787866,42.0,Islington,2,Private room
51.44010670107461,-0.2206459309346676,80.0,Wandsworth,2,Private room
51.535402334573746,-0.06284880629069442,120.0,Hackney,2,Entire home/apt
51.48780412830588,0.07208257937620514,29.0,Greenwich,2,Private room
51.5485239554106,-0.0549452554904857,55.0,Hackney,4,Entire home/apt
51.59083371616082,-0.14211530951755413,25.0,Haringey,2,Private room
51.51533722171673,-0.02425251575359307,65.0,Tower Hamlets,1,Private room
51.51424254042117,-0.16383765283729168,450.0,Westminster,7,Entire home/apt
51.52894990787447,-0.08691480951513668,45.0,Hackney,2,Private room
51.420931457164286,0.10748687617810017,49.0,Bexley,1,Private room
51.52800214032784,-0.1852499986681589,25.0,Westminster,1,Private room
51.54761466155204,-0.2447310716659711,25.0,Brent,2,Private room
51.524634057971014,-0.07227220458258045,45.0,Tower Hamlets,2,Private room
51.42006828678757,-0.16467904655250767,50.0,Wandsworth,2,Private room
51.421488343629825,0.10864926335449948,49.0,Bexley,2,Private room
51.47791541713586,-0.0234015315896196,40.0,Lewisham,2,Private room
51.530370892430675,-0.2499296098331724,70.0,Ealing,2,Private room
51.397406010478285,0.013126262269260485,66.0,Bromley,4,Entire home/apt
51.51951252181154,-0.10778328780798628,125.0,Camden,4,Entire home/apt
51.52033039936435,-0.4354752540816698,30.0,Hillingdon,1,Private room
51.4681694325644,-0.1860768733521113,160.0,Hammersmith and Fulham,4,Entire home/apt
51.54850717880992,-0.12893274663787693,35.0,Camden,2,Private room
51.44263042873632,-0.06312698979247919,40.0,Lewisham,2,Private room
51.54801559504156,-0.008249647987272892,79.0,Newham,1,Private room
51.552901750793154,-0.10871840004606888,75.0,Islington,4,Entire home/apt
51.56289946048195,0.03530357290114722,35.0,Redbridge,4,Private room
51.47331580874987,-0.34667490591243,50.0,Hounslow,2,Entire home/apt
51.49270092300357,-0.08440432796606576,59.0,Southwark,1,Private room
51.49208887551575,-0.13700939461357586,64.0,Westminster,2,Private room
51.53345862770952,-0.09663701741808886,164.0,Islington,4,Entire home/apt
51.50530434821021,-0.2773368680334031,35.0,Ealing,2,Private room
51.478579483282424,-0.501304846631877,140.0,Hillingdon,8,Entire home/apt
51.515739578204276,-0.20257703369788785,90.0,Kensington and Chelsea,2,Private room
51.47191877405721,-0.34789796192473965,50.0,Hounslow,2,Entire home/apt
51.53768928755028,-0.15190457026680865,190.0,Camden,4,Entire home/apt
51.513474740383046,-0.012286407259255836,89.0,Tower Hamlets,4,Entire home/apt
51.52931821618989,-0.05480602571870388,62.0,Tower Hamlets,2,Entire home/apt
51.490554175385796,-0.1929592016093913,250.0,Kensington and Chelsea,5,Entire home/apt
51.52519611747032,-0.0741521989318301,160.0,Tower Hamlets,5,Entire home/apt
51.53714527184087,-0.07457474977468223,49.0,Hackney,2,Private room
51.437235280313566,-0.10784712694017083,35.0,Lambeth,1,Private room
51.522315652637786,-0.1716077399027025,250.0,Westminster,7,Entire home/apt
51.545660633904546,-0.2087610349098011,140.0,Brent,4,Entire home/apt
51.46651870325305,-0.111498472619842,32.0,Lambeth,2,Private room
51.533930557225,-0.06123433208555325,149.0,Tower Hamlets,4,Entire home/apt
51.48296676064207,-0.2195048387607787,50.0,Hammersmith and Fulham,2,Private room
51.64408657069269,-0.009820988719549957,45.0,Waltham Forest,1,Entire home/apt
51.525474052366896,-0.1922559930728334,144.0,Westminster,4,Entire home/apt
51.51272985309634,0.1274406755346738,65.0,Bexley,4,Entire home/apt
51.53229141919885,-0.21475682070248844,60.0,Brent,2,Private room
51.39762064606389,-0.08993932959885631,60.0,Croydon,4,Entire home/apt
51.53756881640786,-0.13412414964229202,65.0,Camden,2,Private room
51.373457792920895,-0.11517113384789048,25.0,Croydon,1,Private room
51.498357660215476,-0.0807179542172062,140.0,Southwark,4,Entire home/apt
51.49670868261257,-0.18501044982759907,77.0,Kensington and Chelsea,2,Entire home/apt
51.53266310098064,-0.11009617512630818,65.0,Islington,2,Private room
51.50631722627039,-0.2791572536277232,150.0,Ealing,6,Entire home/apt
51.512062685775604,-0.18637694710309288,260.0,Westminster,4,Entire home/apt
51.33534062758415,-0.12092250303534255,30.0,Croydon,2,Private room
51.47325505645665,-0.09795564976323426,300.0,Southwark,8,Entire home/apt
51.54619215076696,-0.07429062593582487,92.0,Hackney,4,Entire home/apt
51.445611755712825,-0.13220994405454115,39.0,Lambeth,2,Private room
51.537746229892356,-0.11885335397382422,40.0,Islington,4,Private room
51.523052964025716,-0.11949013737601233,140.0,Camden,4,Entire home/apt
51.52759026708239,-0.12318984805735148,49.0,Camden,2,Private room
51.541578890693856,-0.2101923419929433,80.0,Brent,3,Private room
51.48336898990733,-0.2428067959095313,300.0,Richmond upon Thames,1,Private room
51.50149815940904,-0.16556943104398505,250.0,Westminster,2,Private room
51.521552992940606,-0.2053811816709387,45.0,Kensington and Chelsea,3,Private room
51.42096004441951,-0.2874744482567904,90.0,Kingston upon Thames,4,Entire home/apt
51.53241028232448,-0.02658573599059821,40.0,Tower Hamlets,2,Private room
51.47365263873724,-0.24920387852930925,139.0,Richmond upon Thames,4,Entire home/apt
51.60017088884437,-0.15797300227276562,38.0,Haringey,1,Private room
51.56530052529398,-0.059836486378594525,49.0,Hackney,2,Private room
51.4203445334086,-0.2214909870805037,179.0,Merton,6,Entire home/apt
51.4053274993989,-0.2635887822072742,62.0,Kingston upon Thames,2,Entire home/apt
51.58605391057317,-0.09960912547503327,25.0,Haringey,1,Private room
51.51842668350678,-0.20348219647034968,90.0,Kensington and Chelsea,2,Entire home/apt
51.48522003170733,0.17349837562300188,19.0,Bexley,1,Private room
51.418852592405045,0.012983186701291794,70.0,Bromley,2,Private room
51.419955681950206,0.010774688930659877,70.0,Bromley,2,Private room
51.53011527251825,-0.08154576040995577,25.0,Hackney,2,Private room
51.528909334444506,-0.07591337668402745,150.0,Hackney,6,Entire home/apt
51.64200261508354,-0.20837936406227772,34.0,Barnet,2,Private room
51.51662408177905,-0.15956975696928044,180.0,Westminster,6,Entire home/apt
51.367759148424156,-0.10081685564706608,29.0,Croydon,2,Private room
51.414899569036685,-0.12748658886591974,50.0,Lambeth,2,Private room
51.479728224239565,-0.11321762038795445,45.0,Lambeth,2,Private room
51.57893459175765,-0.09407536267589096,25.0,Haringey,2,Private room
51.530119212834215,-0.2888593313164419,25.0,Ealing,1,Private room
51.50153588000572,-0.08868988841825717,60.0,Southwark,2,Shared room
51.498751357190606,-0.021094857317790792,95.0,Tower Hamlets,3,Entire home/apt
51.52767463511741,-0.07449357417386145,190.0,Tower Hamlets,6,Entire home/apt
51.534464836586466,-0.244847595818952,49.0,Brent,2,Private room
51.52559800860012,-0.28146232072339084,29.0,Ealing,2,Private room
51.519011746849394,-0.2149473510886614,300.0,Kensington and Chelsea,6,Entire home/apt
51.53840714941494,-0.07725845823234763,100.0,Hackney,2,Entire home/apt
51.50166148952198,-0.18909593440213426,300.0,Kensington and Chelsea,4,Entire home/apt
51.56374768780322,-0.10411903591663672,9.0,Islington,2,Private room
51.53042523910711,-0.1866783379166086,140.0,Westminster,5,Entire home/apt
51.55413058072776,-0.2437187545961243,180.0,Brent,7,Entire home/apt
51.37907660982382,-0.2755675554935259,22.0,Kingston upon Thames,1,Private room
51.52485131799457,-0.160942919364179,350.0,Westminster,8,Entire home/apt
51.50552637759817,-0.21630687939245108,240.0,Kensington and Chelsea,6,Entire home/apt
51.59075313432751,-0.10863321436360583,38.0,Haringey,2,Private room
51.477959221855485,-0.2892726177832529,75.0,Richmond upon Thames,2,Private room
51.46074655443837,-0.07998277805550619,34.0,Southwark,3,Private room
51.52317787416475,-0.26019217030479996,70.0,Ealing,2,Shared room
51.489783639189774,-0.06904503538211856,27.0,Southwark,2,Entire home/apt
51.48955636090388,-0.07001939465934802,40.0,Southwark,3,Entire home/apt
51.53073938396884,-0.08040363811453786,62.0,Hackney,4,Private room
51.53120800488541,-0.08042562321652733,39.0,Hackney,2,Private room
51.529847153913686,-0.08211825691451982,65.0,Hackney,4,Private room
51.520249972011534,-0.13939260312352686,54.0,Westminster,1,Private room
51.55414024116433,-0.16151239049432445,120.0,Camden,4,Entire home/apt
51.55959885310322,-0.14140269595152544,199.0,Camden,6,Entire home/apt
51.57092218477018,-0.14988313962230232,50.0,Camden,2,Private room
51.445207195841895,-0.2392713378612904,22.0,Wandsworth,2,Private room
51.56737996638356,-0.11968464021982705,350.0,Islington,4,Entire home/apt
51.34419166445898,-0.07888560482545598,30.0,Croydon,2,Private room
51.516995754917964,-0.1989073721635851,119.0,Westminster,6,Entire home/apt
51.57649145936018,-0.10190060667336992,150.0,Haringey,6,Entire home/apt
51.50107956388262,0.03769099193196837,90.0,Newham,4,Entire home/apt
51.46555119085675,-0.1490217381535809,80.0,Lambeth,2,Entire home/apt
51.52141567969952,-0.13678858039599218,160.0,Camden,5,Entire home/apt
51.52445662133198,-0.0738215776640361,55.0,Tower Hamlets,2,Private room
51.58822917156108,-0.30875765035765645,30.0,Harrow,1,Private room
51.5500077606085,-0.24021144334633066,60.0,Brent,3,Entire home/apt
51.53948826502718,-0.19808289709923732,90.0,Brent,2,Private room
51.51899871164808,-0.14117486786976452,200.0,Westminster,4,Entire home/apt
51.46308823006943,-0.2531356659567228,30.0,Wandsworth,1,Private room
51.47783172621888,-0.07268526636165812,35.0,Southwark,4,Private room
51.53240268013175,-0.19834887124968129,31.0,Brent,1,Private room
51.53854832271473,-0.1528105940250715,85.0,Camden,2,Private room
51.52936700258497,-0.10261926702619682,85.0,Islington,4,Entire home/apt
51.54838437873564,-0.011164764515901806,45.0,Newham,2,Private room
51.49686639513471,-0.4655565176575792,36.0,Hillingdon,2,Private room
51.50030625553626,-0.2375901867404213,145.0,Hammersmith and Fulham,4,Entire home/apt
51.51032120575757,-0.11843092877411555,75.0,Westminster,1,Private room
51.443306680301895,-0.18885938411203,140.0,Wandsworth,6,Entire home/apt
51.51036553500515,-0.19339644720667387,125.0,Kensington and Chelsea,2,Entire home/apt
51.45621338885689,-0.18609747732885576,34.0,Wandsworth,1,Private room
51.461553058850356,-0.13793129752158528,220.0,Lambeth,4,Entire home/apt
51.61466653997465,-0.3680677660200236,95.0,Harrow,2,Private room
51.4862094916893,-0.18826184341932545,86.0,Kensington and Chelsea,2,Entire home/apt
51.564797573072575,-0.06740307642299638,147.0,Hackney,4,Entire home/apt
51.555986499864,-0.1916805462797119,37.0,Camden,1,Private room
51.47163505733554,-0.16655785868414205,200.0,Wandsworth,2,Entire home/apt
51.486989977909964,-0.14505664967039958,30.0,Westminster,10,Shared room
51.52515674780382,-0.10353009124496396,110.0,Islington,4,Entire home/apt
51.50641385841907,-0.21230260280009247,155.0,Kensington and Chelsea,4,Private room
51.481602877454606,-0.18769558544838968,249.0,Kensington and Chelsea,5,Entire home/apt
51.54138838713857,-0.14300540745323126,350.0,Camden,14,Entire home/apt
51.4417896125861,-0.112296357035821,45.0,Lambeth,2,Private room
51.530490290716216,-0.12002584703820238,55.0,Camden,6,Entire home/apt
51.44372926977087,-0.1097890192188872,60.0,Lambeth,2,Entire home/apt
51.49024021112246,-0.2563046108244609,190.0,Hounslow,6,Entire home/apt
51.515499970909566,-0.16341945724960344,55.0,Westminster,2,Private room
51.4516712433257,-0.061177311407547126,50.0,Southwark,2,Private room
51.48892952624687,-0.13465048543222224,60.0,Westminster,2,Private room
51.56328467260479,-0.10408129182584833,65.0,Islington,2,Entire home/apt
51.49045925646613,-0.19908869141249488,120.0,Kensington and Chelsea,4,Entire home/apt
51.53139183901461,-0.032560922360619964,31.0,Tower Hamlets,2,Private room
51.47227828053839,-0.18285755398836007,80.0,Hammersmith and Fulham,2,Entire home/apt
51.553251511327076,-0.13758296714121707,200.0,Camden,4,Entire home/apt
51.476799758301574,-0.11602933886100415,110.0,Lambeth,6,Entire home/apt
51.55281295577643,-0.1079634529467907,65.0,Islington,2,Private room
51.49936164070999,-0.16546882190305778,195.0,Westminster,2,Private room
51.489540724188174,-0.1115568903652308,109.0,Lambeth,4,Entire home/apt
51.49759428366885,-0.2422823062797251,310.0,Hammersmith and Fulham,8,Entire home/apt
51.522122387002746,-0.1074557512406468,61.0,Camden,1,Entire home/apt
51.44571427024074,-0.33922844397448865,100.0,Richmond upon Thames,2,Private room
51.49883481273139,-0.3133397293782699,50.0,Ealing,2,Private room
51.61536905453682,-0.3407775639444332,50.0,Harrow,2,Private room
51.55240270817353,-0.13763664353728094,60.0,Camden,2,Private room
51.47679596932075,-0.02771306586965875,140.0,Lewisham,6,Entire home/apt
51.49522023093834,-0.07507550457959973,48.0,Southwark,2,Private room
51.60077807267679,-0.12918250130524606,20.0,Haringey,1,Private room
51.3921277834836,-0.3080738951647821,130.0,Kingston upon Thames,2,Entire home/apt
51.469673032347146,-0.012444082506059708,21.0,Lewisham,1,Private room
51.55442536413511,-0.14442832185080334,45.0,Camden,2,Private room
51.67005015970873,-0.027693108078298674,25.0,Enfield,1,Private room
51.67214507961468,-0.027425491327035936,35.0,Enfield,2,Private room
51.47951093181507,-0.20385401367236208,86.0,Hammersmith and Fulham,2,Private room
51.51168566213583,-0.1258659075588523,240.0,Westminster,4,Entire home/apt
51.46494651651388,-0.2140919201465016,145.0,Wandsworth,4,Entire home/apt
51.5824537901315,0.18948802769379552,35.0,Havering,1,Private room
51.52233941081489,-0.11615322645354935,75.0,Camden,2,Private room
51.585612919574736,-0.03024359320642175,95.0,Waltham Forest,2,Entire home/apt
51.502241785891066,0.0945702983108276,74.0,Greenwich,4,Entire home/apt
51.496317543448704,-0.2163087455186489,140.0,Hammersmith and Fulham,2,Entire home/apt
51.502554182568254,-0.037257953292807545,70.0,Southwark,2,Entire home/apt
51.45991624449986,-0.2756309392318516,335.0,Richmond upon Thames,8,Entire home/apt
51.575905770171616,0.1851573379537488,65.0,Havering,2,Private room
51.51706738813854,-0.22225840143203945,144.0,Kensington and Chelsea,4,Entire home/apt
51.47580134725447,-0.2120405483251687,338.0,Hammersmith and Fulham,9,Entire home/apt
51.52869459326325,-0.06391782425972999,120.0,Tower Hamlets,4,Entire home/apt
51.55802654032829,-0.1792763662107798,150.0,Camden,4,Entire home/apt
51.513701645336724,-0.18019858626028,99.0,Westminster,2,Entire home/apt
51.42311075142457,-0.08637398138698282,70.0,Lambeth,4,Entire home/apt
51.561901985128145,-0.11102239839729126,69.0,Islington,2,Entire home/apt
51.47501624847766,-0.09888602197412497,40.0,Southwark,2,Private room
51.47054524463058,-0.20676484698934752,70.0,Hammersmith and Fulham,2,Entire home/apt
51.49283854343229,0.0766062477774095,23.0,Greenwich,2,Private room
51.606957734939535,0.029778061417060925,50.0,Redbridge,1,Private room
51.544695128399276,-0.4844862606964378,49.0,Hillingdon,2,Private room
51.48113497015951,-0.0971936559332044,50.0,Southwark,2,Private room
51.45118044004346,-0.33733456270721346,60.0,Richmond upon Thames,2,Entire home/apt
51.49687939035489,-0.0709476702629587,120.0,Southwark,4,Entire home/apt
51.493095391361244,-0.20484740492151185,90.0,Hammersmith and Fulham,2,Private room
51.52007958603938,-0.14036506263819296,170.0,Westminster,2,Entire home/apt
51.50246847325722,-0.08861201401462546,48.0,Southwark,2,Private room
51.53384982622917,-0.3682736023094872,25.0,Ealing,1,Private room
51.510105333626264,-0.11781551084816015,75.0,Westminster,1,Private room
51.510396315637436,-0.11764687990129916,85.0,Westminster,1,Private room
51.50245917103418,-0.018005229223191845,140.0,Tower Hamlets,2,Entire home/apt
51.510705132958286,-0.11936771850313188,75.0,Westminster,1,Private room
51.445004249619465,-0.2046726528359268,65.0,Wandsworth,2,Private room
51.51187547822976,-0.1194306045307804,75.0,Westminster,1,Private room
51.51174467882628,-0.1197858414519396,75.0,Westminster,1,Private room
51.54417361799386,-0.2323754124158069,65.0,Brent,3,Private room
51.51190031251944,-0.1182258518689698,75.0,Westminster,1,Private room
51.51054130027534,-0.1195719469031794,75.0,Westminster,1,Private room
51.512231144134255,-0.11931454028154467,75.0,Westminster,1,Private room
51.510548345793,-0.11965690143217468,75.0,Westminster,1,Private room
51.51234634395252,-0.11933744688794272,75.0,Westminster,1,Private room
51.46373261469935,-0.11591128958175625,142.0,Lambeth,5,Entire home/apt
51.54870834204442,-0.050370968767435284,110.0,Hackney,2,Entire home/apt
51.51547578059464,-0.18311169850536607,85.0,Westminster,2,Entire home/apt
51.4780248357872,-0.07021822437562665,40.0,Southwark,1,Private room
51.45939602109636,0.0036448878902676,70.0,Lewisham,3,Entire home/apt
51.51588970408135,-0.27956997622910096,38.0,Ealing,4,Private room
51.57443570328124,-0.1439353081061497,45.0,Haringey,4,Entire home/apt
51.45971926003433,-0.11360164693535428,45.0,Lambeth,2,Private room
51.44543465421044,-0.1191341665406279,48.0,Lambeth,2,Entire home/apt
51.53355960261732,-0.02916078278976716,30.0,Tower Hamlets,2,Private room
51.510233300282145,-0.1185872831309644,75.0,Westminster,1,Private room
51.431878365524476,-0.0538431462841002,110.0,Lewisham,4,Entire home/apt
51.51147650557346,-0.11848272845380692,75.0,Westminster,1,Private room
51.519281806380825,-0.06721887534479418,75.0,Tower Hamlets,2,Entire home/apt
51.51195441012771,-0.11833065794589122,85.0,Westminster,1,Private room
51.53032781097576,-0.09459801581945458,75.0,Hackney,2,Private room
51.512357481157856,-0.11995329778743315,85.0,Westminster,1,Private room
51.480721252325246,-0.009065908392197413,134.0,Greenwich,4,Entire home/apt
51.48945163450753,-0.14621444889742435,80.0,Westminster,2,Shared room
51.51002169945338,-0.11809895031551547,85.0,Westminster,1,Private room
51.51795662558548,-0.022386270233393304,69.0,Tower Hamlets,2,Entire home/apt
51.6119574662271,-0.19433433104401607,25.0,Barnet,1,Private room
51.51235449458285,-0.11906829286893053,85.0,Westminster,1,Private room
51.51176288043061,-0.11919495982789853,85.0,Westminster,1,Private room
51.512397350376176,-0.11786654098474725,85.0,Westminster,1,Private room
51.51020543812199,-0.11973295045431608,85.0,Westminster,1,Private room
51.45296230890789,-0.14741884290532295,40.0,Wandsworth,2,Private room
51.51200504374668,-0.11788471421962075,85.0,Westminster,1,Private room
51.510244597481886,-0.11822042363131854,85.0,Westminster,1,Private room
51.51156884405914,-0.11995105861429035,85.0,Westminster,1,Private room
51.510308987496785,-0.11815686894945142,85.0,Westminster,1,Private room
51.56271843097392,-0.25532663114902915,32.0,Brent,2,Private room
51.515672332294855,-0.06155090226540244,55.0,Tower Hamlets,4,Entire home/apt
51.56233960333063,-0.2555478637966741,31.0,Brent,2,Private room
51.54699701142457,-0.2416189517108769,38.0,Brent,4,Private room
51.3934094844226,-0.11376017052470486,20.0,Croydon,1,Private room
51.526028143473646,-0.08909419675423913,251.0,Islington,6,Entire home/apt
51.5277327544431,-0.08682753326569104,89.0,Hackney,4,Private room
51.55286300767604,-0.18536599873715545,125.0,Camden,3,Entire home/apt
51.469593251153405,-0.11366375311474396,45.0,Lambeth,2,Private room
51.48956419912253,-0.10217375041861307,69.0,Southwark,2,Entire home/apt
51.48974805284347,-0.07878701290238417,120.0,Southwark,1,Private room
51.49789348511682,-0.085658838877506,40.0,Southwark,2,Private room
51.493142509349916,0.0817580338014313,19.0,Greenwich,2,Private room
51.564052548321726,-0.05204228716793158,90.0,Hackney,2,Private room
51.54550169588657,-0.0980888524272888,146.0,Islington,3,Entire home/apt
51.49122343010903,-0.1951655717317768,235.0,Kensington and Chelsea,5,Entire home/apt
51.552451466735704,-0.036179380865503735,95.0,Hackney,6,Entire home/apt
51.485206023891706,-0.16965738051283238,320.0,Kensington and Chelsea,4,Entire home/apt
51.49522632701839,-0.20622122679618665,180.0,Hammersmith and Fulham,2,Private room
51.462983752946215,-0.22123309527909296,150.0,Wandsworth,5,Entire home/apt
51.516189754565445,-0.1934317807762184,180.0,Westminster,2,Entire home/apt
51.48478634015229,-0.18378764479721788,345.0,Kensington and Chelsea,4,Entire home/apt
51.49349803333157,-0.1915418230315744,89.0,Kensington and Chelsea,3,Entire home/apt
51.52868830925186,-0.11150185590833653,150.0,Islington,2,Entire home/apt
51.49573951106913,-0.3822600800735727,24.0,Ealing,1,Private room
51.494855680682704,-0.17058926452283388,255.0,Kensington and Chelsea,4,Entire home/apt
51.532256813729106,-0.0371510952633196,110.0,Tower Hamlets,2,Entire home/apt
51.41173412072235,-0.2910679016844113,22.0,Kingston upon Thames,2,Private room
51.475049247803746,-0.0937136506373769,59.0,Southwark,2,Entire home/apt
51.45210716289789,-0.14481092815963684,45.0,Lambeth,2,Private room
51.534740342853844,-0.0878351436562399,85.0,Hackney,2,Private room
51.51184029175425,-0.21382153953627525,85.0,Kensington and Chelsea,4,Private room
51.618114163474466,0.22248836952048465,340.0,Havering,10,Entire home/apt
51.498642664112865,-0.19549593318572492,65.0,Kensington and Chelsea,1,Private room
51.556807148213494,-0.12139335767664733,38.0,Islington,2,Private room
51.49770508788375,-0.19690428237200397,70.0,Kensington and Chelsea,1,Private room
51.533164689295035,-0.1998735483022521,23.0,Brent,1,Private room
51.53950078090793,-0.15096050190080493,140.0,Camden,3,Entire home/apt
51.52511267979496,-0.02865689772928268,55.0,Tower Hamlets,2,Private room
51.61534847112957,0.0069173216168863325,96.0,Waltham Forest,8,Entire home/apt
51.43253522078849,-0.13044515182355101,70.0,Lambeth,2,Entire home/apt
51.482322931946214,-0.02940441215745612,58.0,Lewisham,4,Entire home/apt
51.52527560578892,-0.027711464440122933,150.0,Tower Hamlets,4,Entire home/apt
51.55936389300216,-0.07883707128806089,70.0,Hackney,2,Entire home/apt
51.482423814175434,-0.092938670656598,40.0,Southwark,2,Private room
51.42476591480304,-0.14623817331849373,40.0,Wandsworth,1,Private room
51.38246702517568,-0.0004401257756744167,50.0,Bromley,2,Private room
51.515778480777314,-0.279024111499684,38.0,Ealing,5,Private room
51.5429639252509,-0.13061648717103086,145.0,Camden,2,Entire home/apt
51.539597764896975,-0.15808770474525108,195.0,Camden,2,Entire home/apt
51.51101864889318,-0.06834957780621415,43.0,Tower Hamlets,2,Private room
51.5396662100299,-0.20104377361502768,115.0,Brent,2,Entire home/apt
51.41081129983324,-0.17896638258013753,70.0,Merton,4,Entire home/apt
51.48994654471051,-0.18741604708454945,395.0,Kensington and Chelsea,4,Entire home/apt
51.36268905724885,-0.08392454215340063,22.0,Croydon,2,Private room
51.45733734054363,-0.17019723325249658,250.0,Wandsworth,6,Entire home/apt
51.494523862642424,-0.17364881467477086,495.0,Kensington and Chelsea,5,Entire home/apt
51.54532676879068,-0.15260709776322828,76.0,Camden,1,Entire home/apt
51.53489181458654,-0.03351722931395017,70.0,Tower Hamlets,4,Entire home/apt
51.49350854461935,-0.2669148836888475,85.0,Hounslow,2,Entire home/apt
51.53527828365154,-0.2380237246353015,35.0,Brent,2,Private room
51.420059539688026,-0.1801650535795498,55.0,Merton,1,Private room
51.419078525282046,-0.21955987590796075,64.0,Merton,2,Private room
51.655653144714705,-0.2006345483689404,31.0,Barnet,2,Private room
51.49967709297685,-0.2666192501364771,240.0,Ealing,5,Entire home/apt
51.51691980272378,-0.18648338842334009,395.0,Westminster,5,Entire home/apt
51.5181852914655,-0.20098066502562198,160.0,Westminster,4,Entire home/apt
51.48843016417305,-0.18663962720609484,320.0,Kensington and Chelsea,4,Entire home/apt
51.44127047903181,-0.3338928989371718,45.0,Richmond upon Thames,2,Private room
51.533199724445,-0.1006680597166154,125.0,Islington,4,Entire home/apt
51.5182474855378,-0.19408263899388706,99.0,Westminster,2,Entire home/apt
51.428522850342645,-0.04165446736057963,50.0,Lewisham,2,Private room
51.480411482394416,0.03335759152958243,35.0,Greenwich,2,Private room
51.48298781470165,-0.17276137053321738,115.0,Kensington and Chelsea,4,Entire home/apt
51.51946590893065,-0.1960765779456164,74.0,Westminster,2,Private room
51.57790625468109,-0.12655825666891982,120.0,Haringey,3,Entire home/apt
51.53430761560873,0.007156897501248353,24.0,Newham,1,Private room
51.493530476880856,-0.09495268351597742,50.0,Southwark,1,Private room
51.59010734724987,-0.15645765999592404,31.0,Haringey,2,Private room
51.516816893064004,-0.17455803702551825,95.0,Westminster,2,Private room
51.59554334139354,-0.07453465472503178,40.0,Haringey,1,Private room
51.4819548608863,-0.18450547998701616,69.0,Kensington and Chelsea,2,Entire home/apt
51.4850992647664,-0.17194037421277555,190.0,Kensington and Chelsea,5,Entire home/apt
51.523251693853425,-0.16252802295329982,200.0,Westminster,1,Entire home/apt
51.5349112822414,-0.2009846335335987,400.0,Brent,5,Entire home/apt
51.546566038084784,-0.14246935764925245,90.0,Camden,2,Private room
51.50472157382554,-0.2408414205711085,64.0,Hammersmith and Fulham,2,Entire home/apt
51.52033284487096,-0.13445887777658452,110.0,Camden,4,Entire home/apt
51.466639736993656,-0.22301329713790924,50.0,Wandsworth,1,Private room
51.49221863512537,-0.16263471564751525,445.0,Kensington and Chelsea,7,Entire home/apt
51.42794696151554,-0.011717571791759028,23.0,Lewisham,1,Private room
